STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,PERIOD,Period,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SWE,Sweden,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1993,,219.892,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SWE,Sweden,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1994,,180.121,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SWE,Sweden,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1995,,200.992,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SWE,Sweden,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1996,,142.527,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SWE,Sweden,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1997,,177.504,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SWE,Sweden,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1998,,256.338,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SWE,Sweden,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1999,,202.513,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SWE,Sweden,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2000,,263.764,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SWE,Sweden,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2001,,220.6,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SWE,Sweden,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2002,,162.442,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SWE,Sweden,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2003,,155.417,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SWE,Sweden,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2004,,194.011,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SWE,Sweden,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2005,,187.594,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SWE,Sweden,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2006,,192.479,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SWE,Sweden,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2007,,200.421,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SWE,Sweden,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2008,,210.364,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SWE,Sweden,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2009,,189.26,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SWE,Sweden,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2010,,187.69,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SWE,Sweden,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2011,,219.905,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SWE,Sweden,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2012,,235.318,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SWE,Sweden,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2013,,169.195,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SWE,Sweden,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2014,,184.123,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SWE,Sweden,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2015,,220.513,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SWE,Sweden,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2016,,164.225,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SWE,Sweden,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2017,,194.812,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SWE,Sweden,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2018,,163.676,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SWE,Sweden,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2019,,196.842,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SWE,Sweden,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2020,,217.946,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SWE,Sweden,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2021,,199.808,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,SWE,Sweden,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2022,,148.833,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,AUS,Australia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1990,,361.524,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,AUS,Australia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1995,,599.976,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,AUS,Australia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2000,,969.192,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,AUS,Australia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2001,,369.216,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,AUS,Australia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2003,,699.972,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,AUS,Australia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2004,,492.288,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,AUS,Australia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2005,,223.068,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,AUS,Australia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2006,,592.284,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,AUS,Australia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2007,,692.28,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,AUS,Australia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2008,,607.668,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,AUS,Australia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2009,,715.356,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,AUS,Australia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2010,,1107.648,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,AUS,Australia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2011,,953.808,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,AUS,Australia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2012,,284.604,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,AUS,Australia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2013,,392.292,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,AUS,Australia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2014,,569.208,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,AUS,Australia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2015,,476.904,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,AUS,Australia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2016,,484.596,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,AUS,Australia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2017,,284.604,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,AUS,Australia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2018,,384.6,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,AUS,Australia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2019,,176.916,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,AUS,Australia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2020,,846.12,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,AUS,Australia,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2021,,430.752,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NLD,Netherlands,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1985,,80.41,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NLD,Netherlands,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1990,,71.28,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NLD,Netherlands,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1991,,70.152,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NLD,Netherlands,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1992,,86.366,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NLD,Netherlands,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1993,,88.16,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NLD,Netherlands,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1995,,109.25,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NLD,Netherlands,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1996,,66.86,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NLD,Netherlands,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1997,,74.22,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NLD,Netherlands,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1998,,104.3,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NLD,Netherlands,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1999,,111.53,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NLD,Netherlands,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2000,,105.38,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NLD,Netherlands,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2001,,118.55,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NLD,Netherlands,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2002,,119.04,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NLD,Netherlands,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2003,,67.1117,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NLD,Netherlands,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2004,,80.1903,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NLD,Netherlands,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2005,,76.3773,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NLD,Netherlands,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2006,,81.8262,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NLD,Netherlands,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2007,,99.9617,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NLD,Netherlands,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2008,,86.6085,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NLD,Netherlands,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2009,,80.8355,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NLD,Netherlands,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2010,,93.5625,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NLD,Netherlands,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2011,,74.0798,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NLD,Netherlands,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2012,,93.95921,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NLD,Netherlands,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2013,,100.5588,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NLD,Netherlands,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2014,,83.48495,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NLD,Netherlands,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2015,,81.81382,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NLD,Netherlands,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2016,,92.1925,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NLD,Netherlands,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2017,,76.74536,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NLD,Netherlands,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2018,,78.7604,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NLD,Netherlands,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2019,,78.63182,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NLD,Netherlands,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2020,,76.21989,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NLD,Netherlands,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2021,,92.29234,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,NLD,Netherlands,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2022,,63.655,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,KOR,Korea,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1990,,69.7,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,KOR,Korea,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,1995,,69.7,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,KOR,Korea,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2001,,73.1,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,KOR,Korea,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2006,,72.3,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,KOR,Korea,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2011,,75.3,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,KOR,Korea,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2016,,76,,A,Normal value,9,Billions,3,Three
DATAFLOW,OECD.ENV.EPI:DSD_WATER_RESOURCES@DF_WATER_RESOURCES(1.0),Freshwater - resources,I,KOR,Korea,A,Annual,RENEW_RESOU,Total renewable freshwater,M3,Cubic metres,YEARLY,Yearly,2021,,77.1,,A,Normal value,9,Billions,3,Three
